Story	Episode	Branch	TasksOrder	SetenceIdx	Connect	Storage	Name	Text	EtcTask_Name	EtcTask_Value_Value1	EtcTask_Value_Value2	EtcTask_Value_Value3	EtcTask_Value_Value4	EtcTask_Value_Value5	EtcTask_Value_Value6	EtcTask_Value_Value7	EtcTask_Value_Value8	BgTask_Name	BgTask_Value_Value1	BgTask_Value_Value2	BgTask_Value_Value3	BgTask_Value_Value4	BgTask_Value_Value5	BgTask_Value_Value6	BgTask_Value_Value7	BgTask_Value_Value8	Ch1Task_Name	Ch1Task_Value_Value1	Ch1Task_Value_Value2	Ch1Task_Value_Value3	Ch1Task_Value_Value4	Ch1Task_Value_Value5	Ch1Task_Value_Value6	Ch1Task_Value_Value7	Ch1Task_Value_Value8	Ch2Task_Name	Ch2Task_Value_Value1	Ch2Task_Value_Value2	Ch2Task_Value_Value3	Ch2Task_Value_Value4	Ch2Task_Value_Value5	Ch2Task_Value_Value6	Ch2Task_Value_Value7	Ch2Task_Value_Value8	Ch3Task_Name	Ch3Task_Value_Value1	Ch3Task_Value_Value2	Ch3Task_Value_Value3	Ch3Task_Value_Value4	Ch3Task_Value_Value5	Ch3Task_Value_Value6	Ch3Task_Value_Value7	Ch3Task_Value_Value8	Ch4Task_Name	Ch4Task_Value_Value1	Ch4Task_Value_Value2	Ch4Task_Value_Value3	Ch4Task_Value_Value4	Ch4Task_Value_Value5	Ch4Task_Value_Value6	Ch4Task_Value_Value7	Ch4Task_Value_Value8	Ch1Info_ImageCode	Ch1Info_Pos	Ch1Info_Scale	Ch1Info_Opacity	Ch2Info_ImageCode	Ch2Info_Pos	Ch2Info_Scale	Ch2Info_Opacity	Ch3Info_ImageCode	Ch3Info_Pos	Ch3Info_Scale	Ch3Info_Opacity	Ch4Info_ImageCode	Ch4Info_Pos	Ch4Info_Scale	Ch4Info_Opacity	BgInfo_BgImage	BgInfo_Opacity	Choice
Com	0	0	Text	0			유니티	아야야… 뒤통수야.…​																																																																							BG_god	1	
Com	0	0	Text	0			유니티	음?​																																																																							BG_god	1	
Com	0	0	Text	0				뭔가 이상하다.																																																																							BG_god	1	
Com	0	0	Text	0	C_1		???	언제까지 누워 있을거야?																																																																							BG_god	1	
			Ch1	1	C_2																						ChSpawn	0.5	0,0																																		0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																		
			Ch1	2																							FadeIn	0.5																																				-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	네?​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	누...​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	누구...세요?																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0				이 괴상한 공간은 또 어디야?																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		???	호에에엥​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789613	1	1													BG_god	1	
Com	0	0	Text	0			???	날 못알아보는 거야?																																																							0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			???	정말 뚁땽해!​																																																							0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	예?																																																							0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		???	아무래도 우리 유니티군이 날 모르는 눈치니, 아름답고 깜찍하게 설명을 해줄게~!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	네?​																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		???	이 세상에서 가장 귀엽고 사랑스러운 신은 누구?​																																																									1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			???	자애로운 마음으로 컴공생들을 굽어살피는 신은 누구?​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	하와와 맞아요~ 그건 바로 나 컴.공.신 ☆~																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0				...																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0				꿈인가?​																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0				이게 그 자각몽인가 뭔가하는 그건가?​																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0				그러면 손가락 꺾어봐야하는데?​																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	흠...안 되네...																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	호에에엥~ 유니티군 무시하지 마!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	첫 만남이라고 잔뜩 준비하고 왔는데 너무해!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_1_hings-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	컴공신 삐져버린다? 흥!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0				저건 뭐길래 내 꿈에 나와서 저러지?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0				컴공 공부를 너무 열심히 한 나머지 꿈에서까지 나를 괴롭힐 셈인가?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	그래서 그쪽은 컴공신이라는거죠?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	응응! 세상에서 제일 귀여운 컴공신이야!																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/0_0_fx_2_happy/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_3_woo-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	음. 아무래도 진짜 아픈가보다.																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/0_0_fx_2_happy/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	그래, 눈 딱 감고 다시 뜨면 원래대로 돌아올거야.																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/0_0_fx_2_happy/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그래도 소용 없어. 아무리 부정해봐도 현실은 비정한 법이야.																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/0_0_fx_2_happy/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	아니 이게 진짜라고?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그래! 얼마나 더 말해줘야 믿을거야!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그나저나, 유니티? 아까 했던 말 다시 한 번 말해볼래?​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	예?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	어떤거요?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	너 ​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	전.과.하고싶다고?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	엥 제가요?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그래! 네가 전과하고싶다고 하소연했잖아!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_3_hate/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	과가 문제라느니 모든 괴담의 시발점이라느니!​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	아.​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	네가 어떻게 그럴 수 있어! 너 코딩도 열심히 하고 좋아했잖아!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_3_angry-0_0_m_4_uh-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	전과하지마! 아니, 네가 했던 말 빨리 취소해!​																																																							0-0-@None-@None-0_0_e_3_angry-0_0_m_4_uh-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	일단 진정하세요. 그냥 자학개그 같은 느낌으로 한거였어요.​																																																							0-0-@None-@None-0_0_e_3_angry-0_0_m_4_uh-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	몰라! 취소해!​																																																							0-0-@None-@None-0_0_e_3_angry-0_0_m_4_uh-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_3_angry-0_0_m_4_uh-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	아니 그러니까...​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	취소해!!! 취소하란 말이야!!!!!!!​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	취소해 취소해 취소해 취소해~~~~~!!!​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	…...​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	아유 시끄러!!!!!!!!!!​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		유니티	아니 뭐, 제가 못할 말 했어요?​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	막말로 지금 도서관에는 컴공 뿐이지,​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	학생은 또 더럽게 많아서 친해질 계기도 많지 않지!​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	그렇다고 과 평가가 좋은가 하면 그런것도 아니고!​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	에브리바디 들어가봤어요? 거기 보면 컴공 험담만 한가득이에요!​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	컴공신이면 이런 거 좀 관리하고 그래야하는 거 아니에요?​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	신이라는 작자가 무늬만 신이지!​																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	흐무무…​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_0_hing-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_2_normal-0_0_m_4_uh-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	너...너 지금 말 다했어?																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	아뇨? 아직 반도 안했는데요?​																																																							0-0-@None-@None-0_0_e_0_hing-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0			유니티	지금 이 정도에서 끝날 거라고 생각하셨어요?​																																																							0-0-@None-@None-0_0_e_0_hing-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	흥 됐어! 너 열심히 코딩하고 공부해서 내가 좋게 보고 있었는데​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_5_bboo-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_0_hing-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	너도 그냥 똑같은 그냥 지나가던 컴공 1이었던것 뿐이었어!​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_5_bboo-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789612	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	내 마음을 가지고 놀다니!!!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_5_bboo-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	컴공의 신을 농락한 죄...그 죄값을 달게 받아라!​																																																								-0.2927478, 0.7789612	1	1													BG_god	1	
			Etc	1					StorageSpawn	ep1_curse_error	1	0,0	0														ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_2_umm-0_0_fx_1_flush/0_0_fx_0_angry/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		유니티	? 이게 무슨...																																																										1													BG_god	1	
			Etc	1	C_2				CurseBug																																																									1													BG_god	1	
			Etc	2	C_3				StorageSpawn_FadeIn	1	White	0,0	0																																																					1													BG_god	1	
			Text	3	C_4		유니티	으윽… 머리가...​																																																							0-0-@None-@None-0_0_e_6_close-0_0_m_8_shouting-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789613	1	1													BG_god	1	
			Etc	4		0			FadeOut	1																																																								1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	흐흥, 넌 지금 저주에 걸렸어!​																																																								-0.2927478, 0.7789614	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None																																			 		1	1													BG_god	1	
Com	0	0	Text	0			유니티	예? 저주요?​																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789615	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그래. 네가 컴공이 싫다고 했잖아!​?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789616	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그러면 난 저주로 널 영원히 컴공에 묶어둘 수 밖에 없지!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789617	1	1													BG_god	1	
Com	0	0	Text	0			유니티	무슨 수로 절 묶어두시게요? 뭐 졸업 못하게 하는, 뭐 그런거요?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789618	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	흥. 내가 컴공을 모욕한 자에게 고작 그런 가벼운 저주를 걸 까 봐? 내가 건 저주는 바로...!																																																								-0.2927478, 0.7789619	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_3_angry-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			유니티	…꿀꺽…																																																							0-0-@None-@None-0_0_e_3_angry-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789620	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	바로 대학원생이 되는 저주야!																																																								-0.2927478, 0.7789621	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_3_angry-0_0_m_2_umm-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그것도 컴퓨터공학과 대학원생!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789622	1	1													BG_god	1	
Com	0	0	Text	0			유니티	네?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789623	1	1													BG_god	1	
Com	0	0	Text	0			유니티	대학원생이요?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789624	1	1													BG_god	1	
Com	0	0	Text	0			유니티	컴퓨터공학과 대학원생?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789625	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그래! 대학원생!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789626	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	교수님 밑에서 영원한 코딩 노예가 되는거지!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789627	1	1													BG_god	1	
Com	0	0	Text	0			유니티	어… 그렇군요…?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789628	1	1													BG_god	1	
Com	0	0	Text	0			유니티	그럼 이제 보내주시는건가요?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789629	1	1													BG_god	1	
Com	0	0	Text	0			유니티	오토마타 마저 공부해야하는데...																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789630	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	이제 앞으로 교수님들이 너에게 수많은 러브콜을 보낼 거야																																																								-0.2927478, 0.7789631	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	교수님들의 러브콜에 지친 넌 결국 랩실로 끌려가게 되겠지!																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789632	1	1													BG_god	1	
Com	0	0	Text	0			유니티	아니 뭐 저주는 저주긴 한데...																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789633	1	1													BG_god	1	
Com	0	0	Text	0			유니티	그... 제 말은 듣고 계신거 맞죠?																																																							0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789634	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그래도!																																																								-0.2927478, 0.7789635	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
